Sample,Layer (sm),Mechanical composition,CF (%),Soil Density (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Humus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Crop
NMNX-33893,0-20,,12,1.3992057573883,6.09,2.086,108.29165518444,12.3895778395,109.70053242965,0.48089761347866,62.542403574102,20.61569683477,1.864246198184,10.022042255716,,13.103657605958,1.0354485603714,Carrot
NTTM-246,0-20,,21.7,,5.71,0.508,74.391697608252,38.516479544533,109.76388517302,1.5000421209405,93.87873445859,12.036928293877,36.542888014607,61.19373108702,0.6720390945306,,4.4389896288384,Bean
NMNX-34746,0-20,,22.5,,6.65,0.595,20.500503025927,17.693354044102,110.55123449182,1.3578443126031,110.5904482073,10.129148752768,35.976731939722,88.84758523085,0.70547567511426,90.089313844005,15.429473687289,Cotton
Karta-252,0-20,,22.3,,6.91,1.935,109.66647247212,63.474852367066,200.59902424755,1.4304273885217,91.27024226675,20.066055492017,38.181359129344,35.440920620868,0.58991976770405,41.059166586441,6.5848519382673,Pepper
NMNT-277,40-60,Loamy,22.1,1.3718205091347,5.71,0.55,151.74242630056,70.727699278865,142.94797564794,1.5086261269446,149.03318780464,28.811846256302,33.995341863058,156.95866952851,1.0796596366822,155.48285281166,15.517509121992,Potato
NTTM-246,0-20,Gill,23.3,1.2974240565936,6.01,1.012,29.471127830927,21.759165466717,136.47079349394,1.3270438655329,207.49712403363,12.880221525433,72.676554835144,116.5520683801,1.2762361760917,203.77825552864,11.3811357658,Wheat
NMNT-279,40-60,Clay,22.5,1.3188114329021,5.21,0.508,89.149508914575,71.489503016885,244.58913047894,2.3171101216091,144.28584488621,26.492021656694,43.338017333898,42.682673726626,0.56954030254745,91.249828578503,6.1503526975338,Corn
NTTM-254,20-40,Loamy,23.3,1.2214959679848,5.71,1.614,158.80296758495,44.851248356393,177.94260182602,0.73013412651272,78.546652384774,21.525142188154,2.4912179822928,17.171847279222,,16.854263315254,1.6280992144456,Carrot
NTXM-286,20-40,Clay,25.1,1.3488005203908,5.68,1.084,15.57442797134,15.568155168941,138.96865792688,1.0643027844717,205.11542816228,13.42935942823,56.811279625094,277.46914297127,1.022124163673,162.98417533162,16.102780039011,Bean
NMNX-34378,20-40,Loamy,25.8,1.3246352891295,5.91,1.781,124.94422280309,28.04300744316,66.801993492855,0.50241774202778,65.969149173571,6.5034116835497,,12.32124403425,,9.6572275259067,0.79377238216636,Carrot
NTXM-286,20-40,Clay,20.2,1.5773358557525,6,0.468,83.341699927508,53.212262432903,157.2315502425,1.2542296815384,72.664413067412,6.3721544060683,14.158437431645,24.18460778825,0.56707014981487,70.809327894783,7.1265655155924,Bean
NMNX-34379,20-40,Clay,29.8,1.3135166632573,6.14,0.544,66.967714250319,38.909543694596,106.11940240264,0.77405528701149,104.63657312607,9.961188081522,21.979237399103,21.249629432902,0.50089432625046,86.183568453976,3.973267195196,Bean
NTXM-288,0-20,Loamy,21.7,1.2185473480933,5.94,0.887,25.714408604174,21.194143783848,120.38333038173,1.191550277039,198.94459162318,17.796063973733,69.09907956539,343.63577686636,0.961929223693,198.64753728116,10.83996352839,Wheat
NMNX-34381,0-20,Silt,12.4,1.3136140261542,5.07,0.914,27.335586032324,19.933741169595,138.69206937702,1.0735370640765,132.54790039952,16.257876558543,42.022202196462,92.365218763213,0.95888504763447,133.11932569868,13.618695756614,Cotton
NMNX-281,40-60,Gill,25.9,1.4067684785614,5.24,3.145,98.31916037299,79.635938808152,205.80662453773,1.7063044301798,87.498369381947,26.66741297235,23.456750331873,127.30648709373,0.5558407200806,111.21436069761,,Potato
NTXM-290,0-20,Silt,20.6,1.2448387888742,5.47,1.339,24.983640143437,18.36347636185,134.85501848444,1.2829541530886,185.57472054363,,30.684723282215,87.669355759466,0.94706640798594,108.44094094617,17.068995379779,Cotton
NTXM-294,40-60,Clay,26.8,1.3485045375283,5.63,0.629,159.18367068049,63.888124307025,237.93754417304,2.0163255246789,104.25939585054,25.702006995855,37.163075952531,133.78584619108,1.4822325637524,154.65222229741,8.8878869900591,Bean
NTXM-295,40-60,Loamy,13.6,,6.43,1.23521,118.84086739748,52.795608426464,181.83429798794,1.3837039767453,146.89609245558,15.168234991323,31.008244380077,68.045593501441,0.42018243345038,67.209558407583,6.0175953680821,Pepper
NTXM-287,0-20,Clay,30.3,,5.1,0.703,28.253820235144,21.296999591209,148.47142912718,1.4929737829601,151.19652805864,13.396251861244,46.159087538441,108.65466508701,0.79696075074444,156.29936746883,9.1713683309869,Bean
NMNT-280,40-60,Silt,27.2,,5.59,1.216,156.33068368932,77.62340696487,223.54800367082,2.1771342268765,92.067573514608,25.551542452426,24.338813442722,92.702088828011,0.45310450854271,145.31037925739,13.435077703029,Potato
NMNT-283,0-20,Clay,19.2,,6.37,0.754,136.11509046049,64.365016011016,223.90251320332,1.6359208449849,139.46105438252,23.368111499006,36.676655833216,74.74564047611,0.87788260181238,117.4054693196,11.838366715902,Bean
NMNX-35225,20-40,Gill,12.9,1.5487407964371,5.62,0.77,120.87406154702,68.723509932869,182.58005368122,1.7801489513287,134.94950655585,12.428116401407,41.238304213243,68.875937832805,1.0215734140006,154.69210355581,14.623991948627,Corn
NTXM-292,20-40,Clay,31.6,1.558425015017,6.08,2.145,5.1930196095374,7.2530457156813,74.515238382908,0.7863457661121,142.7973955049,10.495880476893,,96.786484607312,0.90669781168288,138.9156783888,8.7305310987689,Bean
NMNX-285,20-40,Loamy,21,1.3007906451868,5.72,1.189,95.687475550025,21.477723287761,167.12444990484,1.5357650611466,136.72323906128,16.646848491322,28.706011344592,123.26290697456,0.27910869914919,60.200250610943,5.7309238313154,Potato
Karta-254,20-40,Clay,14.9,1.3595607449378,5.95,0.458,20.776475876495,12.20638892152,145.45717805313,1.2686944581962,208.22482077398,17.714537722259,63.439213226462,241.94872972819,1.5516467900562,181.62930198896,17.092997943366,Bean
TSPD-2145,20-40,Loamy,12,1.3994201759522,5.66,0.542,84.421913056642,35.480321609872,144.77250958345,1.3908842199087,130.30694700524,11.375391866622,27.875170111251,83.37823003721,0.43949307535149,52.743359061295,5.5249578448293,Pepper
NMNT-285,20-40,Loamy,22.7,1.3232231609125,6.2,1.135,110.39412788569,37.849826203884,154.0823011927,0.95901374516004,138.16572096255,16.191754862374,31.320974224322,49.175510819095,0.45459764476574,77.291916751925,8.7810573352014,Pepper
NTXM-294,20-40,Clay,24.3,1.4782888430497,4.87,0.344,10.226024252581,11.554527672126,104.20045747129,1.1535200355165,80.35645986792,12.756900109141,30.46281353223,56.107410177095,0.49139053829658,49.965793640932,3.9501003213166,Bean
Karta-256,0-20,Gill,27.3,1.2610491489115,5.58,1.1,23.579168065272,18.327248476605,113.24977630892,1.6816243914479,159.80805065433,14.348252899624,30.097075191642,85.980016280544,0.97062632102713,140.92083170511,11.562340575723,Cotton
TSPD-2146,20-40,Clay,18,,5.98,0.498,30.796404656776,51.733074784378,70.870817075744,0.93457773947647,92.539030202814,10.557570622707,14.426389359391,75.557607009786,0.44478502106798,56.574650904668,10.413001658497,Bean
Karta-259,20-40,Loamy,18.3,,6.12,0.766,9.1667397145988,7.1342355336136,107.27078904236,0.52596576916209,169.1043723567,9.2487723816201,34.007862041383,47.208962970983,0.7037932671943,82.084943684126,6.0626244876977,Wheat
NTTM-254,40-60,Silt,26.2,,6.7,0.486,157.3225482852,53.529009753055,187.09055131789,1.7727274281793,137.79079746083,19.617868051718,20.924518147019,145.73604882111,0.71944682168431,85.174824932881,15.221296301667,Potato
NMNX-35590,0-20,Loamy,20.8,,5.57,0.943,29.607827055486,20.645449825275,121.35526224718,1.6211703051891,135.75422262447,16.06251047716,28.560802416854,127.05452088643,0.80778745664419,108.48406917968,19.223306251735,Cotton
NTXM-296,20-40,Loamy,17.3,,6.69,0.87,13.007540238278,4.4097680319839,107.65176267049,0.62030900595573,173.45275651722,11.001965742577,49.39788992421,109.35578307637,0.67803885424432,157.70272570454,15.888589772831,Wheat
NMNX-35593,40-60,Clay,29,,5.4,0.63,14.725953891042,16.769819288814,117.21529566536,0.67968185312948,112.21226747742,11.505263078268,31.366876568242,61.89230889489,0.70560248475034,130.9861107324,15.804465842049,Bean
NMNX-284,20-40,Loamy,25.5,,6.6,1.873,175.82859684996,39.891436401876,,1.2429035859361,87.844088719033,23.315969884266,2.6510202439814,10.071449146873,,15.458656711976,2.6110637488415,Carrot
NMNX-35954,0-20,Clay,29,,6.29,0.627,123.97365757072,96.642337087501,259.3990192746,3.9953980993383,199.21319765026,30.598989938917,31.610092657034,172.02753699047,1.3524197783465,172.3425849043,19.402140036009,Bean
NMNX-35835,0-20,Loamy,25,,5.25,0.585,141.93248588753,50.474431659338,282.54074227476,3.0828345338897,185.41093331184,28.711563506273,44.967936953131,193.33849864271,1.1699680668632,175.45789479537,14.900886679668,Potato
Karta-257,20-40,Silt,13.1,,5.98,1.791,129.68934855166,52.245202101813,210.3858137039,1.273438439373,122.27255989332,19.936128643254,39.359115947677,67.788353300775,0.85028821140598,117.55125354849,9.4360002446539,Pepper
NTXM-300,20-40,Sand,23.5,,5.77,0.776,14.816503465969,5.6621208803375,136.34963600763,0.52968768363064,101.24093595644,6.299529116793,19.343486344208,140.30177543097,1.14184876631,140.89461499205,13.478544198877,Wheat
NTXM-295,20-40,Clay,28.9,1.6188400952875,6.18,0.341,11.46669687743,13.277650428132,80.010610826772,0.44173392019873,75.204592209296,13.606447557705,25.456068551929,46.513765382974,0.53938691029062,105.33538502416,6.6902056785566,Bean
NTTM-264,0-20,Clay,14.7,1.209219829935,6.8543,0.564,22.597323463219,11.513282829812,142.62007841536,1.2353048479524,196.17458976317,18.512235566685,67.255700288274,200.66763245977,1.8104115693129,230.14595310277,21.175855921683,Bean
NMNX-36561,40-60,Loamy,22.5,1.3694803942242,5.62,1.23521,143.79015011917,66.12693297243,164.34010984581,1.8245948722876,126.53631463052,18.133453347149,31.842343614363,88.352944986418,0.95173944436284,145.29970931984,13.624304815676,Potato
NMNX-36682,20-40,Clay,24.5,1.3360222552778,6.62,2.886,64.6908061584,47.81187478418,166.42242798699,1.3915811388559,177.01441612642,12.091036287766,40.451053746071,108.14722031002,0.73725474144906,171.83006432533,7.9917729913255,Bean
Karta-260,40-60,Clay,12,1.3741525681613,5.74,0.818,92.933368855929,58.200917234225,259.59966897976,1.9888788463065,136.79350680199,23.25678631874,56.691623103541,93.832617884865,0.53159198476839,188.25676901449,16.224664434807,Bean
Karta-263,40-60,Clay,33,1.3835715321633,6.3,2.343,57.392479083179,44.416864422457,150.23209615129,0.88506345048008,135.34452437432,8.1596912658924,27.625840146596,60.537289970177,0.71699490969242,121.74412333534,8.9350807103472,Bean
NMNX-284,20-40,Gill,20.2,1.154421883723,5.66,1.523,141.01383128004,22.89622040598,121.65230929237,,56.811684222996,21.684504491602,3.3461901285026,14.278195238622,0.5458131591226,17.216086839274,2.649224987464,Carrot
NTXM-293,0-20,Clay,27.6,1.1874795340353,6.8,0.79,89.80026751745,49.743980505983,145.22370706554,1.7680659670224,198.49678724341,14.725987837646,27.75797808344,140.01517305783,0.97746130066672,189.50844926281,14.543891064978,Bean
NMNX-36558,20-40,Clay,26,1.4101827253026,5.39,0.997,,34.653107913096,235.8275661687,2.1107230631746,126.75723844424,22.01588340064,49.432044087514,124.37980514355,0.25275699342872,127.49517325103,8.3365014473436,Bean
NTXM-298,20-40,Loamy,32.4,1.2406690274051,5.43,0.78,123.52174963042,49.959067408862,252.46496728785,3.0826044682816,151.88444249353,32.156823695986,28.929887863047,72.345550093475,0.98502618308623,114.27325049323,8.110539963091,Potato
NTTM-262,20-40,Clay,28.3,1.3615640265342,6.71,0.57,15.261336763469,14.255020886992,176.61049936328,1.0789793447131,222.03059564,13.758403779766,58.609865182615,251.75242161757,0.68439448184484,125.71032015979,11.478045072634,Bean
NTXM-303,0-20,Sand,25.3,1.0253774450917,5.53,0.658,188.98747120313,34.118546538331,177.51810232332,1.2465460788333,98.883309747346,19.361008269361,2.9823877842087,15.359925560964,0.98760449579759,23.848760370503,1.9557898741824,Carrot
NTXM-304,20-40,Clay,14.7,1.2954241643357,6.76,3.2,118.57323547459,81.834425204438,159.3533731849,3.4006508394021,176.11615765525,25.537400957887,,79.687487749843,1.1000612052285,154.8438007722,17.484726627909,Bean
NTXM-294,20-40,Clay,27.7,1.3337512109102,6.34,0.663,21.872906549072,12.46666421803,158.79463808164,0.87228053524599,244.78342889683,12.088113069758,33.726930368329,243.46631182872,1.4858371718431,149.65131510125,15.389093952712,Bean
NMNX-287,20-40,Clay,16,1.3131217594389,5.71,0.801,103.64284242775,50.549785753466,265.2184038223,3.4182217381094,162.3519364342,25.495076116655,34.837067931596,156.90310594447,1.1473445948618,103.47979141891,15.820366379483,Bean
NTXM-300,20-40,Clay,28.3,1.6910966923685,4.8,0.89,17.64335139539,14.210974244847,107.48636650212,1.166251627154,105.91337744184,10.69967969456,18.271995523661,69.179088879604,0.31543552288619,82.439619475336,9.6802206193457,Bean
NMNT-293,20-40,Clay,14.1,1.3781359351291,5.79,1.719,64.081413417376,43.596685023898,149.89602437612,1.3502053992042,110.51094019209,13.777506446883,20.021827092594,120.08985969798,0.53606535609248,179.16390217095,12.106208672341,Bean
NTXM-296,20-40,Clay,32.4,1.5330724651443,5.86,0.855,7.6017295581526,5.9344440793654,91.025682067756,0.7616030173644,147.05909734436,11.527521641423,16.39519830603,92.095553322758,0.85822430532424,78.625899224436,5.8126624304678,Bean
Karta-266,20-40,Clay,24.9,1.390390036134,6.5,3.2,23.812078565672,18.851821220571,100.51756252584,1.0224916961461,135.15391703301,13.723245754572,,74.862952565174,0.76409644628248,93.817823265578,6.9503379316528,Bean
NTTM-263,0-20,Clay,27,1.2662915894508,6.75,0.611,188.82763722322,78.931595270838,290.37917759635,2.6271042138356,166.13080158056,36.032126100264,44.059422250904,85.426163055052,0.98020840129371,197.55133047928,22.728138841894,Bean
NTXM-305,40-60,Loamy,24.6,1.3287871512577,5.39,1.068,132.73861935912,19.233248649844,159.21599575155,0.53046338386528,54.30882126065,13.770543912014,3.3687475936486,13.198911633185,0.40116694535186,15.960257704419,1.839131030926,Carrot
NTXM-306,20-40,Clay,12,,6.28,0.561,79.667593302477,38.037420320022,210.76142527631,1.8996259340415,118.16222412617,20.346332892438,28.867462019443,64.128255862816,0.3332177428275,61.882373359512,14.619041695839,Bean
NTXM-297,20-40,Clay,20.4,1.2375090715949,6.26,0.774,116.27859850434,58.794918940467,229.46515626154,2.0844993331003,121.77405876344,30.93824194289,51.927035327017,126.31135441881,0.85076121042266,206.97336583613,12.783633617503,Bean
NTXM-299,20-40,Loamy,27.2,1.4423828393748,6.44,0.511,68.842982007297,67.904300124864,103.84725547952,2.1042675406933,115.41830212598,21.987733637961,23.60011822426,134.55729507851,0.50514777437893,45.716891614859,12.684347532589,Potato
NMNX-293,20-40,Loamy,24.9,1.5909551353247,6.1,0.582,78.858376843444,65.872976445814,186.09240632116,2.3566785722768,97.737755676724,11.792087743627,42.514385755404,43.721098611692,0.21791675833205,167.9444935429,16.641410561258,Corn
NTTM-266,20-40,Sand,29.4,1.543744497386,4.8,0.793,68.748392551793,44.404800732903,161.82871780037,2.2916612668644,67.882478591768,10.681721137632,25.437299870208,116.27000283074,0.39230826131145,80.358667361781,5.987440148068,Potato
Karta-265,40-60,Clay,18.9,1.4754598352119,5.71,1.196,66.24079143827,54.345571357488,139.37195594055,1.4804699189257,110.33981475711,13.019746089373,34.258685187305,51.805793876342,,109.30836561056,7.0652370533729,Bean
Karta-267,40-60,Gill,19.9,1.4168976905624,5.11,1.029,148.76245930647,58.533542811517,183.08688271422,2.1767284257916,136.03757316273,20.719569173917,37.433571442604,119.87713779793,0.69318878574405,230.07667738412,12.655567324559,Corn
NTTM-269,20-40,Clay,22.6,1.6239121069254,5.68,0.469,13.726165087853,9.0905286868347,86.273111140975,0.68734610257012,118.39646500236,7.3997133756569,30.723343232631,49.979730618459,0.59422328338655,77.82010675054,8.4542537011974,Bean
NTXM-299,20-40,Silt,24.7,1.3949464049379,6.39,0.532,22.924679641565,21.462388013439,110.20091697347,1.4712193276018,133.1264537239,11.211945435996,25.356440010081,71.822888417532,0.61280772536008,121.2485534144,6.6637432878671,Cotton
NMNX-37766,20-40,Clay,14,1.367035741258,5.98,0.555,82.396966969882,60.590575049619,140.82909728779,0.69540466411179,115.21142279625,18.083924163737,,37.017691764264,0.63312768311054,41.295524463891,5.904011392674,Bean
NTXM-300,20-40,Clay,31.6,1.4848855033211,6.49,0.819,24.956461332675,15.028718377601,115.18899926811,0.98093224802979,102.51572432468,13.479725532126,24.73789142679,117.49538519508,0.52273260414639,115.84549531758,13.108807090398,Bean
NMNX-37768,40-60,Loamy,26.1,1.3827607199088,6.01,0.777,107.65092096361,60.305424483621,236.35066682382,1.8356407732209,144.9023393712,22.555188956586,,90.995348509331,1.2358337327352,213.82541529067,15.641778820848,Corn
NTTM-264,40-60,Clay,29.6,1.3237160171562,5.02,0.509,155.36966350233,74.678529798072,251.40839151762,2.5857437093809,90.263144055302,28.827132123269,53.047794329119,108.19306920734,1.4986658407191,207.33466378729,15.337427521663,Bean
NMNX-295,40-60,Clay,17.2,1.4445778433443,4.8,2.744,11.627984735333,10.765603385089,97.986106715419,,179.69461829286,13.334118438151,35.077279738201,235.97013135137,0.70358021236037,142.45608440399,14.937188125103,Bean
NTXM-308,0-20,Clay,21.6,1.2624197228262,5.89,1.333,112.30193029301,95.735280237559,240.14594923828,1.9612888390565,158.37060719582,19.632831319252,43.191290318746,129.90648268134,0.63065743351554,114.78844939131,13.013316891157,Bean
TSPD-2157,0-20,Sand,34,1.2170890624046,5.67,1.138,135.27737384004,92.242515819818,196.25993489686,1.3055349073397,192.65294178506,20.46088412224,41.239072634752,103.58107248754,0.96809515252437,80.00087985548,8.0515358134047,Pepper
NTTM-264,20-40,Clay,13.4,1.3171073156329,5.21,0.967,158.09669201051,56.314677578401,215.00780882577,2.251214583925,116.14372822842,25.665423251051,41.822224199343,132.47743375365,0.99579854230049,168.82851225043,21.978948281638,Bean
NMNT-296,20-40,Gill,28.8,1.2295339624047,4.8,1.18,176.75535867603,63.76695479278,270.08784388275,2.4463787337021,139.07864076962,,59.488837144963,78.128403378881,1.5986131708217,214.77500940485,12.121259490407,Corn
